"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","Haspelmath","type"
"fl3274","fl3274-6",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3274","fl3274-7",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3275","fl3275-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3275","fl3275-2",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3275","fl3275-3",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3276","fl3276-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3276","fl3276-2",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3276","fl3276-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3276","fl3276-4",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3277","fl3277-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3277","fl3277-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3277","fl3277-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3277","fl3277-4",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3277","fl3277-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3278","fl3278-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3278","fl3278-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-4",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-6",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3279","fl3279-7",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3280","fl3280-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3280","fl3280-2",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3281","fl3281-1",1,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3281","fl3281-2",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3281","fl3281-3",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3281","fl3281-4",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3281","fl3281-5",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3281","fl3281-6",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-2",0,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-3",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-6",0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3282","fl3282-7",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3283","fl3283-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3283","fl3283-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3283","fl3283-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3283","fl3283-4",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3283","fl3283-5",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3284","fl3284-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3284","fl3284-2",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3284","fl3284-3",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3284","fl3284-4",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3284","fl3284-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3284","fl3284-6",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3285","fl3285-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3285","fl3285-2",0,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3285","fl3285-3",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3286","fl3286-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3286","fl3286-2",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3286","fl3286-3",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-1",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-3",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-4",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-5",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-6",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3287","fl3287-7",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3288","fl3288-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3288","fl3288-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3288","fl3288-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3288","fl3288-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3288","fl3288-5",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3288","fl3288-6",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3289","fl3289-1",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3290","fl3290-1",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3290","fl3290-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3290","fl3290-3",0,1,0,0,1,1,"Haspel-ok","Haspel-ok"
"fl3290","fl3290-4",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3290","fl3290-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-4",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-5",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-6",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3291","fl3291-7",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3292","fl3292-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3292","fl3292-2",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3292","fl3292-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3292","fl3292-4",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3292","fl3292-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3292","fl3292-6",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3293","fl3293-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3293","fl3293-2",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-1",0,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-3",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-4",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-5",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-6",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3294","fl3294-7",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3295","fl3295-1",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3295","fl3295-2",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3295","fl3295-3",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3295","fl3295-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3296","fl3296-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3296","fl3296-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3297","fl3297-1",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3297","fl3297-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3297","fl3297-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3297","fl3297-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3298","fl3298-1",1,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3298","fl3298-2",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3298","fl3298-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3299","fl3299-1",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3299","fl3299-2",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3299","fl3299-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3299","fl3299-4",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3300","fl3300-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3300","fl3300-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3300","fl3300-3",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3301","fl3301-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3301","fl3301-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3301","fl3301-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3301","fl3301-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3301","fl3301-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3301","fl3301-6",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3302","fl3302-1",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3302","fl3302-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3302","fl3302-3",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3303","fl3303-1",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3303","fl3303-2",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3303","fl3303-3",0,1,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-4",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-5",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-6",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3304","fl3304-7",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-2",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-4",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-6",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3305","fl3305-7",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-1",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-2",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-3",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-4",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-6",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3306","fl3306-7",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3307","fl3307-1",1,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3307","fl3307-2",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3307","fl3307-3",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3307","fl3307-4",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3307","fl3307-5",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3308","fl3308-1",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3308","fl3308-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3308","fl3308-3",0,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3308","fl3308-4",0,0,0,0,1,1,"Haspel-ok","Haspel-ok"
"fl3308","fl3308-5",0,1,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl3309","fl3309-1",1,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3309","fl3309-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3309","fl3309-3",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3309","fl3309-4",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-2",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-3",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-4",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-5",0,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-6",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3310","fl3310-7",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3311","fl3311-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3311","fl3311-2",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3311","fl3311-3",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3311","fl3311-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3311","fl3311-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3311","fl3311-6",1,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3312","fl3312-1",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3312","fl3312-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3312","fl3312-3",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3312","fl3312-4",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3312","fl3312-5",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-3",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-4",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-6",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3313","fl3313-7",0,1,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl3314","fl3314-1",0,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3314","fl3314-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3314","fl3314-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3314","fl3314-4",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3315","fl3315-1",0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3315","fl3315-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3315","fl3315-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3316","fl3316-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3316","fl3316-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3316","fl3316-3",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3317","fl3317-1",0,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3317","fl3317-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3317","fl3317-3",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3317","fl3317-4",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3318","fl3318-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3318","fl3318-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3319","fl3319-1",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3319","fl3319-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3319","fl3319-3",1,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3319","fl3319-4",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3319","fl3319-5",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3320","fl3320-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3320","fl3320-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3320","fl3320-3",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl3320","fl3320-4",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3320","fl3320-5",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3321","fl3321-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3321","fl3321-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3321","fl3321-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3321","fl3321-4",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-2",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-3",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-4",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-5",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-6",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3322","fl3322-7",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3323","fl3323-1",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3323","fl3323-2",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3324","fl3324-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3324","fl3324-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3324","fl3324-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3324","fl3324-4",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3324","fl3324-5",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3324","fl3324-6",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3325","fl3325-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3326","fl3326-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3326","fl3326-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3326","fl3326-3",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3326","fl3326-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3326","fl3326-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3327","fl3327-1",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3327","fl3327-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3327","fl3327-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3327","fl3327-4",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3328","fl3328-1",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3329","fl3329-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3329","fl3329-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3329","fl3329-3",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3329","fl3329-4",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3329","fl3329-5",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3330","fl3330-1",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3330","fl3330-2",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3330","fl3330-3",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3330","fl3330-4",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3330","fl3330-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3331","fl3331-1",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3331","fl3331-2",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3331","fl3331-3",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3331","fl3331-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3331","fl3331-5",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3332","fl3332-1",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3332","fl3332-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3332","fl3332-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3333","fl3333-1",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3333","fl3333-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3333","fl3333-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl3333","fl3333-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3333","fl3333-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3333","fl3333-6",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3334","fl3334-1",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3334","fl3334-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3334","fl3334-3",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl3334","fl3334-4",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3334","fl3334-5",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3335","fl3335-1",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3335","fl3335-2",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl3335","fl3335-3",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3336","fl3336-1",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl3336","fl3336-2",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl3336","fl3336-3",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3336","fl3336-4",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3336","fl3336-5",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3336","fl3336-6",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3337","fl3337-1",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl3337","fl3337-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3337","fl3337-3",1,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3337","fl3337-4",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3338","fl3338-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3338","fl3338-2",0,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3338","fl3338-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3338","fl3338-4",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3338","fl3338-5",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3339","fl3339-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3339","fl3339-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3339","fl3339-3",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl3339","fl3339-4",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3340","fl3340-1",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3340","fl3340-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3340","fl3340-3",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3340","fl3340-4",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3340","fl3340-5",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3341","fl3341-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3341","fl3341-2",1,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3341","fl3341-3",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3341","fl3341-4",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3342","fl3342-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3342","fl3342-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl3342","fl3342-3",1,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl3342","fl3342-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3342","fl3342-5",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl3343","fl3343-1",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3343","fl3343-2",1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl3343","fl3343-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3344","fl3344-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3344","fl3344-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3344","fl3344-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-1",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-4",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-5",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-6",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl3345","fl3345-7",1,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl3346","fl3346-1",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl3346","fl3346-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
