"LANG","syn_index","cov_index","type"
"fl63",15,6,"artificial"
"fl630",4,4,"artificial"
"fl6300",1,4,"artificial"
"fl6301",1,3,"artificial"
"fl6302",12,6,"artificial"
"fl6303",0,2,"artificial"
"fl6304",3,4,"artificial"
"fl6305",14,6,"artificial"
"fl6306",6,6,"artificial"
"fl6307",0,4,"artificial"
"fl6308",4,5,"artificial"
"fl6309",19,6,"artificial"
"fl631",9,6,"artificial"
"fl6310",12,6,"artificial"
"fl6311",20,6,"artificial"
"fl6312",6,6,"artificial"
"fl6313",4,5,"artificial"
"fl6314",2,5,"artificial"
"fl6315",11,6,"artificial"
"fl6316",0,5,"artificial"
"fl6317",10,6,"artificial"
"fl6318",15,6,"artificial"
"fl6319",0,4,"artificial"
"fl632",15,6,"artificial"
"fl6320",0,2,"artificial"
"fl6321",3,4,"artificial"
"fl6322",1,5,"artificial"
"fl6323",7,6,"artificial"
"fl6324",0,3,"artificial"
"fl6325",2,4,"artificial"
"fl6326",2,4,"artificial"
"fl6327",4,5,"artificial"
"fl6328",4,5,"artificial"
"fl6329",0,4,"artificial"
"fl633",18,6,"artificial"
"fl6330",10,6,"artificial"
"fl6331",3,6,"artificial"
"fl6332",4,4,"artificial"
"fl6333",3,6,"artificial"
"fl6334",10,6,"artificial"
"fl6335",2,4,"artificial"
"fl6336",5,6,"artificial"
"fl6337",0,3,"artificial"
"fl6338",2,5,"artificial"
"fl6339",1,6,"artificial"
"fl634",2,5,"artificial"
"fl6340",0,3,"artificial"
"fl6341",8,6,"artificial"
"fl6342",0,2,"artificial"
"fl6343",1,5,"artificial"
"fl6344",3,6,"artificial"
"fl6345",6,6,"artificial"
"fl6346",12,6,"artificial"
"fl6347",4,6,"artificial"
"fl6348",0,4,"artificial"
"fl6349",8,6,"artificial"
"fl635",4,4,"artificial"
"fl6350",1,3,"artificial"
"fl6351",11,6,"artificial"
"fl6352",10,6,"artificial"
"fl6353",6,6,"artificial"
"fl6354",1,4,"artificial"
"fl6355",8,6,"artificial"
"fl6356",11,6,"artificial"
"fl6357",5,6,"artificial"
"fl6358",11,6,"artificial"
"fl6359",11,6,"artificial"
"fl636",12,5,"artificial"
"fl6360",10,6,"artificial"
"fl6361",11,6,"artificial"
"fl6362",2,5,"artificial"
"fl6363",15,6,"artificial"
"fl6364",4,6,"artificial"
"fl6365",3,5,"artificial"
"fl6366",11,6,"artificial"
"fl6367",2,5,"artificial"
"fl6368",2,5,"artificial"
"fl6369",16,6,"artificial"
"fl637",16,6,"artificial"
"fl6370",0,2,"artificial"
"fl6371",6,6,"artificial"
"fl6372",4,5,"artificial"
"fl6373",9,5,"artificial"
"fl6374",2,6,"artificial"
"fl6375",0,2,"artificial"
"fl6376",5,6,"artificial"
"fl6377",20,6,"artificial"
"fl6378",16,6,"artificial"
"fl6379",11,6,"artificial"
"fl638",21,6,"artificial"
"fl6380",5,6,"artificial"
"fl6381",1,4,"artificial"
"fl6382",0,3,"artificial"
"fl6383",1,6,"artificial"
"fl6384",18,6,"artificial"
"fl6385",0,2,"artificial"
"fl6386",4,4,"artificial"
"fl6387",0,2,"artificial"
"fl6388",0,5,"artificial"
"fl6389",4,5,"artificial"
"fl639",11,6,"artificial"
"fl6390",12,6,"artificial"
"fl6391",3,5,"artificial"
"fl6392",4,4,"artificial"
"fl6393",4,6,"artificial"
"fl6394",16,6,"artificial"
"fl6395",7,6,"artificial"
"fl6396",17,6,"artificial"
"fl6397",11,6,"artificial"
"fl6398",16,6,"artificial"
"fl6399",2,6,"artificial"
"fl64",14,6,"artificial"
"fl640",0,2,"artificial"
"fl6400",0,4,"artificial"
"fl6401",4,5,"artificial"
"fl6402",2,6,"artificial"
"fl6403",0,4,"artificial"
"fl6404",3,6,"artificial"
"fl6405",11,6,"artificial"
"fl6406",10,6,"artificial"
"fl6407",15,6,"artificial"
"fl6408",8,6,"artificial"
"fl6409",2,5,"artificial"
"fl641",7,6,"artificial"
"fl6410",17,6,"artificial"
"fl6411",0,4,"artificial"
"fl6412",9,6,"artificial"
"fl6413",1,2,"artificial"
"fl6414",0,4,"artificial"
"fl6415",0,3,"artificial"
"fl6416",1,4,"artificial"
"fl6417",9,6,"artificial"
"fl6418",18,6,"artificial"
"fl6419",11,6,"artificial"
"fl642",1,4,"artificial"
"fl6420",5,4,"artificial"
"fl6421",16,6,"artificial"
"fl6422",4,6,"artificial"
"fl6423",0,2,"artificial"
"fl6424",16,5,"artificial"
"fl6425",3,6,"artificial"
"fl6426",18,6,"artificial"
"fl6427",7,5,"artificial"
"fl6428",8,5,"artificial"
"fl6429",11,6,"artificial"
"fl643",0,1,"artificial"
"fl6430",2,5,"artificial"
"fl6431",0,4,"artificial"
"fl6432",6,4,"artificial"
"fl6433",7,6,"artificial"
"fl6434",0,4,"artificial"
"fl6435",8,6,"artificial"
"fl6436",3,4,"artificial"
"fl6437",5,5,"artificial"
"fl6438",8,5,"artificial"
"fl6439",15,5,"artificial"
"fl644",0,1,"artificial"
"fl6440",7,5,"artificial"
"fl6441",9,6,"artificial"
"fl6442",4,5,"artificial"
"fl6443",0,3,"artificial"
"fl6444",7,6,"artificial"
"fl6445",14,6,"artificial"
"fl6446",10,6,"artificial"
"fl6447",1,5,"artificial"
"fl6448",6,6,"artificial"
"fl6449",13,6,"artificial"
"fl645",7,5,"artificial"
"fl6450",1,3,"artificial"
"fl6451",6,5,"artificial"
"fl6452",14,6,"artificial"
"fl6453",18,6,"artificial"
"fl6454",6,6,"artificial"
"fl6455",7,5,"artificial"
"fl6456",9,5,"artificial"
"fl6457",2,5,"artificial"
"fl6458",17,5,"artificial"
"fl6459",6,6,"artificial"
"fl646",15,6,"artificial"
"fl6460",0,4,"artificial"
"fl6461",1,5,"artificial"
"fl6462",0,5,"artificial"
"fl6463",9,6,"artificial"
"fl6464",11,6,"artificial"
"fl6465",0,4,"artificial"
"fl6466",0,2,"artificial"
"fl6467",5,6,"artificial"
"fl6468",0,2,"artificial"
"fl6469",12,6,"artificial"
"fl647",2,5,"artificial"
"fl6470",6,6,"artificial"
"fl6471",5,3,"artificial"
"fl6472",6,6,"artificial"
"fl6473",9,6,"artificial"
"fl6474",5,6,"artificial"
"fl6475",8,6,"artificial"
"fl6476",2,5,"artificial"
"fl6477",3,5,"artificial"
"fl6478",0,4,"artificial"
"fl6479",9,6,"artificial"
"fl648",3,5,"artificial"
"fl6480",13,5,"artificial"
"fl6481",4,5,"artificial"
"fl6482",5,6,"artificial"
"fl6483",12,6,"artificial"
"fl6484",13,6,"artificial"
"fl6485",8,6,"artificial"
"fl6486",17,6,"artificial"
"fl6487",12,6,"artificial"
"fl6488",2,6,"artificial"
"fl6489",10,5,"artificial"
"fl649",5,6,"artificial"
"fl6490",10,6,"artificial"
"fl6491",1,4,"artificial"
"fl6492",1,6,"artificial"
"fl6493",0,5,"artificial"
"fl6494",8,6,"artificial"
"fl6495",3,6,"artificial"
"fl6496",7,6,"artificial"
"fl6497",6,5,"artificial"
"fl6498",0,2,"artificial"
"fl6499",7,6,"artificial"
"fl65",13,6,"artificial"
"fl650",3,4,"artificial"
"fl6500",5,5,"artificial"
"fl6501",12,6,"artificial"
"fl6502",2,6,"artificial"
"fl6503",4,5,"artificial"
"fl6504",4,6,"artificial"
"fl6505",0,3,"artificial"
"fl6506",5,6,"artificial"
"fl6507",3,6,"artificial"
"fl6508",4,5,"artificial"
"fl6509",4,5,"artificial"
"fl651",12,6,"artificial"
"fl6510",9,6,"artificial"
"fl6511",3,6,"artificial"
"fl6512",9,6,"artificial"
"fl6513",8,6,"artificial"
"fl6514",10,5,"artificial"
"fl6515",5,5,"artificial"
"fl6516",13,5,"artificial"
"fl6517",10,6,"artificial"
"fl6518",4,6,"artificial"
"fl6519",0,3,"artificial"
"fl652",0,3,"artificial"
"fl6520",0,1,"artificial"
"fl6521",9,6,"artificial"
"fl6522",13,6,"artificial"
"fl6523",1,4,"artificial"
"fl6524",0,4,"artificial"
"fl6525",3,4,"artificial"
"fl6526",17,6,"artificial"
"fl6527",16,6,"artificial"
"fl6528",0,2,"artificial"
"fl6529",0,5,"artificial"
"fl653",6,5,"artificial"
"fl6530",16,6,"artificial"
"fl6531",2,4,"artificial"
"fl6532",8,6,"artificial"
"fl6533",15,6,"artificial"
"fl6534",0,3,"artificial"
"fl6535",4,5,"artificial"
"fl6536",3,6,"artificial"
"fl6537",18,6,"artificial"
"fl6538",10,6,"artificial"
"fl6539",14,6,"artificial"
"fl654",7,6,"artificial"
"fl6540",16,6,"artificial"
"fl6541",11,6,"artificial"
"fl6542",14,5,"artificial"
"fl6543",11,6,"artificial"
"fl6544",9,6,"artificial"
"fl6545",10,6,"artificial"
"fl6546",19,6,"artificial"
"fl6547",3,6,"artificial"
"fl6548",9,6,"artificial"
"fl6549",0,3,"artificial"
"fl655",0,4,"artificial"
"fl6550",0,5,"artificial"
"fl6551",15,6,"artificial"
"fl6552",10,6,"artificial"
"fl6553",0,2,"artificial"
"fl6554",0,6,"artificial"
"fl6555",10,6,"artificial"
"fl6556",4,4,"artificial"
"fl6557",6,6,"artificial"
"fl6558",2,6,"artificial"
"fl6559",6,5,"artificial"
"fl656",0,3,"artificial"
"fl6560",2,5,"artificial"
"fl6561",4,6,"artificial"
"fl6562",14,6,"artificial"
"fl6563",8,6,"artificial"
"fl6564",17,6,"artificial"
"fl6565",15,6,"artificial"
"fl6566",9,6,"artificial"
"fl6567",3,6,"artificial"
"fl6568",8,6,"artificial"
"fl6569",11,5,"artificial"
"fl657",25,6,"artificial"
"fl6570",10,6,"artificial"
"fl6571",12,6,"artificial"
"fl6572",14,6,"artificial"
"fl6573",6,6,"artificial"
"fl6574",11,6,"artificial"
"fl6575",15,6,"artificial"
"fl6576",1,4,"artificial"
"fl6577",4,4,"artificial"
"fl6578",6,5,"artificial"
"fl6579",14,6,"artificial"
"fl658",9,5,"artificial"
"fl6580",9,6,"artificial"
"fl6581",8,6,"artificial"
"fl6582",6,6,"artificial"
"fl6583",5,6,"artificial"
"fl6584",18,6,"artificial"
"fl6585",7,6,"artificial"
"fl6586",1,5,"artificial"
"fl6587",14,6,"artificial"
"fl6588",14,6,"artificial"
"fl6589",8,6,"artificial"
"fl659",6,5,"artificial"
"fl6590",14,6,"artificial"
"fl6591",3,6,"artificial"
"fl6592",9,6,"artificial"
"fl6593",4,5,"artificial"
"fl6594",11,6,"artificial"
"fl6595",7,5,"artificial"
"fl6596",18,6,"artificial"
"fl6597",16,6,"artificial"
"fl6598",13,6,"artificial"
"fl6599",10,6,"artificial"
"fl66",0,2,"artificial"
"fl660",15,6,"artificial"
"fl6600",8,6,"artificial"
"fl6601",3,5,"artificial"
"fl6602",0,3,"artificial"
"fl6603",0,2,"artificial"
"fl6604",0,5,"artificial"
"fl6605",2,4,"artificial"
"fl6606",4,6,"artificial"
"fl6607",10,6,"artificial"
"fl6608",1,4,"artificial"
"fl6609",4,5,"artificial"
"fl661",0,5,"artificial"
"fl6610",0,4,"artificial"
"fl6611",17,6,"artificial"
"fl6612",4,6,"artificial"
"fl6613",9,6,"artificial"
"fl6614",4,5,"artificial"
"fl6615",9,6,"artificial"
"fl6616",18,6,"artificial"
"fl6617",1,5,"artificial"
"fl6618",10,6,"artificial"
"fl6619",5,6,"artificial"
"fl662",9,6,"artificial"
"fl6620",9,5,"artificial"
"fl6621",7,6,"artificial"
"fl6622",0,2,"artificial"
"fl6623",4,6,"artificial"
"fl6624",2,5,"artificial"
"fl6625",10,6,"artificial"
"fl6626",4,5,"artificial"
"fl6627",11,6,"artificial"
"fl6628",13,6,"artificial"
"fl6629",15,6,"artificial"
"fl663",11,6,"artificial"
"fl6630",4,6,"artificial"
"fl6631",9,6,"artificial"
"fl6632",14,6,"artificial"
"fl6633",15,6,"artificial"
"fl6634",17,6,"artificial"
"fl6635",11,6,"artificial"
"fl6636",0,3,"artificial"
"fl6637",1,3,"artificial"
"fl6638",0,1,"artificial"
"fl6639",6,6,"artificial"
"fl664",0,4,"artificial"
"fl6640",8,6,"artificial"
"fl6641",1,4,"artificial"
"fl6642",1,5,"artificial"
"fl6643",7,6,"artificial"
"fl6644",11,5,"artificial"
"fl6645",7,6,"artificial"
"fl6646",3,5,"artificial"
"fl6647",12,6,"artificial"
"fl6648",3,6,"artificial"
"fl6649",0,3,"artificial"
"fl665",4,4,"artificial"
"fl6650",11,4,"artificial"
"fl6651",15,6,"artificial"
"fl6652",3,6,"artificial"
"fl6653",1,4,"artificial"
"fl6654",12,6,"artificial"
"fl6655",16,6,"artificial"
"fl6656",1,4,"artificial"
"fl6657",8,6,"artificial"
"fl6658",14,6,"artificial"
"fl6659",14,6,"artificial"
"fl666",7,5,"artificial"
"fl6660",7,5,"artificial"
"fl6661",13,6,"artificial"
"fl6662",4,5,"artificial"
"fl6663",18,6,"artificial"
"fl6664",9,6,"artificial"
"fl6665",4,6,"artificial"
"fl6666",12,6,"artificial"
"fl6667",6,5,"artificial"
"fl6668",1,5,"artificial"
"fl6669",22,6,"artificial"
"fl667",12,5,"artificial"
"fl6670",12,6,"artificial"
"fl6671",6,6,"artificial"
"fl6672",2,4,"artificial"
"fl6673",2,3,"artificial"
"fl6674",6,6,"artificial"
"fl6675",5,6,"artificial"
"fl6676",10,4,"artificial"
"fl6677",18,6,"artificial"
"fl6678",5,6,"artificial"
"fl6679",12,6,"artificial"
"fl668",1,3,"artificial"
"fl6680",9,6,"artificial"
"fl6681",16,6,"artificial"
"fl6682",11,6,"artificial"
"fl6683",9,6,"artificial"
"fl6684",0,3,"artificial"
"fl6685",4,4,"artificial"
"fl6686",12,6,"artificial"
"fl6687",20,6,"artificial"
"fl6688",18,6,"artificial"
"fl6689",6,6,"artificial"
"fl669",10,6,"artificial"
"fl6690",11,6,"artificial"
"fl6691",0,5,"artificial"
"fl6692",3,5,"artificial"
"fl6693",11,6,"artificial"
"fl6694",15,6,"artificial"
"fl6695",7,6,"artificial"
"fl6696",14,6,"artificial"
"fl6697",0,3,"artificial"
"fl6698",2,6,"artificial"
"fl6699",0,2,"artificial"
"fl67",3,5,"artificial"
"fl670",0,3,"artificial"
"fl6700",1,4,"artificial"
"fl6701",3,5,"artificial"
"fl6702",10,6,"artificial"
"fl6703",14,6,"artificial"
"fl6704",12,6,"artificial"
"fl6705",10,6,"artificial"
"fl6706",11,6,"artificial"
"fl6707",4,4,"artificial"
"fl6708",16,6,"artificial"
"fl6709",8,6,"artificial"
"fl671",0,4,"artificial"
"fl6710",2,6,"artificial"
"fl6711",6,5,"artificial"
"fl6712",0,4,"artificial"
"fl6713",0,2,"artificial"
"fl6714",0,3,"artificial"
"fl6715",9,6,"artificial"
"fl6716",14,6,"artificial"
"fl6717",1,4,"artificial"
"fl6718",19,6,"artificial"
"fl6719",16,6,"artificial"
"fl672",16,6,"artificial"
"fl6720",6,5,"artificial"
"fl6721",2,6,"artificial"
"fl6722",6,6,"artificial"
"fl6723",0,3,"artificial"
"fl6724",7,6,"artificial"
"fl6725",0,4,"artificial"
"fl6726",9,5,"artificial"
"fl6727",4,6,"artificial"
"fl6728",13,6,"artificial"
"fl6729",11,6,"artificial"
"fl673",18,6,"artificial"
"fl6730",7,6,"artificial"
"fl6731",17,6,"artificial"
"fl6732",6,5,"artificial"
"fl6733",13,6,"artificial"
"fl6734",0,4,"artificial"
"fl6735",17,6,"artificial"
"fl6736",2,4,"artificial"
"fl6737",2,5,"artificial"
"fl6738",0,3,"artificial"
"fl6739",14,6,"artificial"
"fl674",11,6,"artificial"
"fl6740",0,2,"artificial"
"fl6741",7,6,"artificial"
"fl6742",11,6,"artificial"
"fl6743",2,3,"artificial"
"fl6744",6,5,"artificial"
"fl6745",3,5,"artificial"
"fl6746",17,5,"artificial"
"fl6747",2,6,"artificial"
"fl6748",11,6,"artificial"
"fl6749",15,6,"artificial"
"fl675",11,6,"artificial"
"fl6750",0,5,"artificial"
"fl6751",0,1,"artificial"
"fl6752",0,2,"artificial"
"fl6753",17,6,"artificial"
"fl6754",3,4,"artificial"
"fl6755",0,3,"artificial"
"fl6756",3,5,"artificial"
"fl6757",1,5,"artificial"
"fl6758",8,5,"artificial"
"fl6759",9,6,"artificial"
"fl676",1,4,"artificial"
"fl6760",3,4,"artificial"
"fl6761",1,5,"artificial"
"fl6762",12,6,"artificial"
"fl6763",9,5,"artificial"
"fl6764",16,6,"artificial"
"fl6765",0,4,"artificial"
"fl6766",19,6,"artificial"
"fl6767",11,6,"artificial"
"fl6768",7,6,"artificial"
"fl6769",14,6,"artificial"
"fl677",8,6,"artificial"
"fl6770",2,5,"artificial"
"fl6771",16,6,"artificial"
"fl6772",21,6,"artificial"
"fl6773",0,3,"artificial"
"fl6774",5,4,"artificial"
"fl6775",16,6,"artificial"
"fl6776",6,5,"artificial"
"fl6777",2,5,"artificial"
"fl6778",7,6,"artificial"
"fl6779",1,4,"artificial"
"fl678",5,6,"artificial"
"fl6780",1,6,"artificial"
"fl6781",13,6,"artificial"
"fl6782",12,6,"artificial"
"fl6783",0,2,"artificial"
"fl6784",5,6,"artificial"
"fl6785",5,6,"artificial"
"fl6786",16,6,"artificial"
"fl6787",0,4,"artificial"
"fl6788",10,6,"artificial"
"fl6789",2,5,"artificial"
"fl679",15,6,"artificial"
"fl6790",0,2,"artificial"
"fl6791",12,5,"artificial"
"fl6792",11,5,"artificial"
"fl6793",15,6,"artificial"
"fl6794",3,5,"artificial"
"fl6795",9,6,"artificial"
"fl6796",1,4,"artificial"
"fl6797",3,5,"artificial"
"fl6798",3,6,"artificial"
"fl6799",20,6,"artificial"
"fl68",10,6,"artificial"
"fl680",8,6,"artificial"
"fl6800",2,5,"artificial"
"fl6801",5,6,"artificial"
"fl6802",18,6,"artificial"
"fl6803",0,2,"artificial"
"fl6804",1,5,"artificial"
"fl6805",3,5,"artificial"
"fl6806",8,5,"artificial"
"fl6807",1,4,"artificial"
"fl6808",12,6,"artificial"
"fl6809",15,6,"artificial"
"fl681",8,5,"artificial"
"fl6810",3,5,"artificial"
"fl6811",2,5,"artificial"
"fl6812",0,6,"artificial"
"fl6813",10,6,"artificial"
"fl6814",0,1,"artificial"
"fl6815",12,6,"artificial"
"fl6816",0,3,"artificial"
"fl6817",5,5,"artificial"
"fl6818",9,6,"artificial"
"fl6819",4,6,"artificial"
"fl682",0,1,"artificial"
"fl6820",9,6,"artificial"
"fl6821",14,6,"artificial"
"fl6822",5,6,"artificial"
"fl6823",11,6,"artificial"
"fl6824",17,6,"artificial"
"fl6825",2,5,"artificial"
"fl6826",6,6,"artificial"
"fl6827",5,5,"artificial"
"fl6828",18,6,"artificial"
"fl6829",10,6,"artificial"
"fl683",1,4,"artificial"
"fl6830",3,6,"artificial"
"fl6831",6,6,"artificial"
"fl6832",11,6,"artificial"
"fl6833",4,6,"artificial"
"fl6834",6,5,"artificial"
"fl6835",7,6,"artificial"
"fl6836",11,6,"artificial"
"fl6837",0,2,"artificial"
"fl6838",14,6,"artificial"
"fl6839",14,6,"artificial"
"fl684",0,2,"artificial"
"fl6840",0,4,"artificial"
"fl6841",12,6,"artificial"
"fl6842",18,6,"artificial"
"fl6843",14,6,"artificial"
"fl6844",8,6,"artificial"
"fl6845",0,4,"artificial"
"fl6846",5,6,"artificial"
"fl6847",0,5,"artificial"
"fl6848",7,6,"artificial"
"fl6849",13,6,"artificial"
"fl685",6,6,"artificial"
"fl6850",8,6,"artificial"
"fl6851",10,6,"artificial"
"fl6852",0,2,"artificial"
"fl6853",0,4,"artificial"
"fl6854",14,6,"artificial"
"fl6855",12,5,"artificial"
"fl6856",0,3,"artificial"
"fl6857",13,6,"artificial"
"fl6858",4,5,"artificial"
"fl6859",1,4,"artificial"
"fl686",5,6,"artificial"
"fl6860",7,6,"artificial"
"fl6861",16,6,"artificial"
"fl6862",5,6,"artificial"
"fl6863",13,6,"artificial"
"fl6864",2,6,"artificial"
"fl6865",16,6,"artificial"
"fl6866",1,4,"artificial"
"fl6867",8,6,"artificial"
"fl6868",13,6,"artificial"
"fl6869",0,1,"artificial"
"fl687",12,6,"artificial"
"fl6870",9,6,"artificial"
"fl6871",14,6,"artificial"
"fl6872",0,4,"artificial"
"fl6873",1,6,"artificial"
"fl6874",0,3,"artificial"
"fl6875",8,6,"artificial"
"fl6876",9,6,"artificial"
"fl6877",9,6,"artificial"
"fl6878",3,4,"artificial"
"fl6879",10,6,"artificial"
"fl688",4,5,"artificial"
"fl6880",11,6,"artificial"
"fl6881",9,6,"artificial"
"fl6882",11,6,"artificial"
"fl6883",0,2,"artificial"
"fl6884",12,6,"artificial"
"fl6885",13,6,"artificial"
"fl6886",17,6,"artificial"
"fl6887",9,6,"artificial"
"fl6888",1,5,"artificial"
"fl6889",1,4,"artificial"
"fl689",18,6,"artificial"
"fl6890",0,4,"artificial"
"fl6891",3,5,"artificial"
"fl6892",2,5,"artificial"
"fl6893",12,5,"artificial"
"fl6894",11,5,"artificial"
"fl6895",2,4,"artificial"
"fl6896",17,6,"artificial"
"fl6897",18,6,"artificial"
"fl6898",3,5,"artificial"
"fl6899",10,5,"artificial"
"fl69",1,3,"artificial"
"fl690",9,6,"artificial"
"fl6900",0,5,"artificial"
"fl6901",5,5,"artificial"
"fl6902",13,6,"artificial"
"fl6903",3,6,"artificial"
"fl6904",17,6,"artificial"
"fl6905",8,6,"artificial"
"fl6906",0,3,"artificial"
"fl6907",16,6,"artificial"
"fl6908",14,5,"artificial"
"fl6909",3,4,"artificial"
"fl691",12,6,"artificial"
"fl6910",13,6,"artificial"
"fl6911",12,6,"artificial"
"fl6912",9,6,"artificial"
"fl6913",3,5,"artificial"
"fl6914",0,4,"artificial"
"fl6915",4,5,"artificial"
"fl6916",16,6,"artificial"
"fl6917",5,5,"artificial"
"fl6918",3,6,"artificial"
"fl6919",0,3,"artificial"
"fl692",1,5,"artificial"
"fl6920",4,5,"artificial"
"fl6921",0,1,"artificial"
"fl6922",13,6,"artificial"
"fl6923",0,3,"artificial"
"fl6924",3,5,"artificial"
"fl6925",4,4,"artificial"
"fl6926",14,6,"artificial"
"fl6927",1,5,"artificial"
"fl6928",0,1,"artificial"
"fl6929",0,2,"artificial"
"fl693",5,6,"artificial"
"fl6930",0,4,"artificial"
"fl6931",15,6,"artificial"
"fl6932",1,4,"artificial"
"fl6933",10,6,"artificial"
"fl6934",1,4,"artificial"
"fl6935",5,4,"artificial"
"fl6936",5,6,"artificial"
"fl6937",14,5,"artificial"
"fl6938",10,6,"artificial"
"fl6939",15,6,"artificial"
"fl694",10,5,"artificial"
"fl6940",4,5,"artificial"
"fl6941",1,5,"artificial"
"fl6942",15,5,"artificial"
"fl6943",2,6,"artificial"
"fl6944",13,6,"artificial"
"fl6945",13,6,"artificial"
"fl6946",7,6,"artificial"
"fl6947",18,6,"artificial"
"fl6948",7,6,"artificial"
"fl6949",2,2,"artificial"
"fl695",12,6,"artificial"
"fl6950",3,5,"artificial"
"fl6951",8,6,"artificial"
"fl6952",13,6,"artificial"
"fl6953",6,6,"artificial"
"fl6954",14,6,"artificial"
"fl6955",12,6,"artificial"
"fl6956",2,4,"artificial"
"fl6957",0,4,"artificial"
"fl6958",2,6,"artificial"
"fl6959",0,1,"artificial"
"fl696",2,4,"artificial"
"fl6960",1,3,"artificial"
"fl6961",0,3,"artificial"
"fl6962",12,6,"artificial"
"fl6963",16,6,"artificial"
"fl6964",2,4,"artificial"
"fl6965",0,4,"artificial"
"fl6966",12,5,"artificial"
"fl6967",9,6,"artificial"
"fl6968",17,6,"artificial"
"fl6969",17,6,"artificial"
"fl697",0,6,"artificial"
"fl6970",0,2,"artificial"
"fl6971",9,6,"artificial"
"fl6972",8,6,"artificial"
"fl6973",2,6,"artificial"
"fl6974",5,5,"artificial"
"fl6975",12,6,"artificial"
"fl6976",10,6,"artificial"
"fl6977",0,5,"artificial"
"fl6978",14,6,"artificial"
"fl6979",9,6,"artificial"
"fl698",0,3,"artificial"
"fl6980",6,6,"artificial"
"fl6981",8,6,"artificial"
"fl6982",1,4,"artificial"
"fl6983",3,6,"artificial"
"fl6984",15,6,"artificial"
"fl6985",17,6,"artificial"
"fl6986",0,2,"artificial"
"fl6987",11,6,"artificial"
"fl6988",6,6,"artificial"
"fl6989",18,6,"artificial"
"fl699",17,6,"artificial"
"fl6990",5,6,"artificial"
"fl6991",9,6,"artificial"
"fl6992",12,6,"artificial"
"fl6993",12,6,"artificial"
"fl6994",10,5,"artificial"
"fl6995",7,6,"artificial"
"fl6996",0,3,"artificial"
"fl6997",7,6,"artificial"
"fl6998",2,3,"artificial"
"fl6999",2,3,"artificial"
"fl7",0,5,"artificial"
"fl70",2,5,"artificial"
"fl700",4,6,"artificial"
"fl7000",1,6,"artificial"
"fl7001",9,6,"artificial"
"fl7002",5,6,"artificial"
"fl7003",7,6,"artificial"
"fl7004",2,5,"artificial"
"fl7005",1,3,"artificial"
"fl7006",13,6,"artificial"
"fl7007",6,4,"artificial"
"fl7008",2,5,"artificial"
"fl7009",8,6,"artificial"
"fl701",0,2,"artificial"
"fl7010",1,5,"artificial"
"fl7011",8,6,"artificial"
"fl7012",12,6,"artificial"
"fl7013",11,6,"artificial"
"fl7014",14,6,"artificial"
"fl7015",19,6,"artificial"
"fl7016",13,6,"artificial"
"fl7017",2,4,"artificial"
"fl7018",6,6,"artificial"
"fl7019",4,6,"artificial"
"fl702",0,5,"artificial"
"fl7020",15,6,"artificial"
"fl7021",12,5,"artificial"
"fl7022",7,5,"artificial"
"fl7023",8,5,"artificial"
"fl7024",4,5,"artificial"
"fl7025",10,6,"artificial"
"fl7026",16,6,"artificial"
"fl7027",9,6,"artificial"
"fl7028",0,5,"artificial"
"fl7029",10,6,"artificial"
"fl703",8,6,"artificial"
"fl7030",13,6,"artificial"
"fl7031",0,2,"artificial"
"fl7032",4,5,"artificial"
"fl7033",2,5,"artificial"
"fl7034",7,5,"artificial"
"fl7035",14,6,"artificial"
"fl7036",4,5,"artificial"
"fl7037",0,2,"artificial"
"fl7038",12,6,"artificial"
"fl7039",13,6,"artificial"
"fl704",0,4,"artificial"
"fl7040",6,6,"artificial"
"fl7041",10,4,"artificial"
"fl7042",13,6,"artificial"
"fl7043",2,5,"artificial"
"fl7044",16,6,"artificial"
"fl7045",0,4,"artificial"
"fl7046",18,6,"artificial"
"fl7047",1,3,"artificial"
"fl7048",0,5,"artificial"
"fl7049",11,6,"artificial"
"fl705",16,6,"artificial"
"fl7050",14,6,"artificial"
"fl7051",9,6,"artificial"
