"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"15380","fl1933","fl1933-2",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"102175","fl1934","fl1934-1",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"24975","fl1935","fl1935-1",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"17380","fl1936","fl1936-1",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"12565","fl1936","fl1936-2",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"75765","fl1936","fl1936-3",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"43183","fl1937","fl1937-1",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"58465","fl1937","fl1937-2",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"12172","fl1937","fl1937-3",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"101771","fl1937","fl1937-4",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"75164","fl1937","fl1937-5",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"23368","fl1937","fl1937-6",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"74970","fl1937","fl1937-7",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"43980","fl1938","fl1938-1",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"43355","fl1938","fl1938-2",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6481","fl1938","fl1938-3",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"6973","fl1939","fl1939-1",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"26148","fl1939","fl1939-2",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"483","fl1939","fl1939-3",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"17381","fl1939","fl1939-4",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"63368","fl1939","fl1939-5",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"15975","fl1940","fl1940-1",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"50378","fl1940","fl1940-2",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"43770","fl1941","fl1941-1",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"49770","fl1942","fl1942-1",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"50574","fl1942","fl1942-2",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"76768","fl1942","fl1942-3",0,1,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"44565","fl1942","fl1942-4",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"19187","fl1943","fl1943-1",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"24976","fl1943","fl1943-2",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"798","fl1943","fl1943-3",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"23774","fl1943","fl1943-4",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"43184","fl1943","fl1943-5",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"50155","fl1943","fl1943-6",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"102371","fl1943","fl1943-7",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"24977","fl1944","fl1944-1",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"101363","fl1944","fl1944-2",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"83378","fl1944","fl1944-3",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"44178","fl1944","fl1944-4",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"76569","fl1944","fl1944-5",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"25965","fl1944","fl1944-6",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"7171","fl1945","fl1945-1",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"6563","fl1945","fl1945-2",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"57871","fl1945","fl1945-3",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"25966","fl1945","fl1945-4",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"49386","fl1945","fl1945-5",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"44179","fl1945","fl1945-6",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"24776","fl1945","fl1945-7",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6679","fl1946","fl1946-1",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"15768","fl1947","fl1947-1",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"19188","fl1947","fl1947-2",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"44180","fl1947","fl1947-3",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"17382","fl1947","fl1947-4",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"58078","fl1947","fl1947-5",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"100781","fl1947","fl1947-6",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"18995","fl1948","fl1948-1",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"75165","fl1948","fl1948-2",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"16972","fl1948","fl1948-3",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"43981","fl1948","fl1948-4",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"12880","fl1949","fl1949-1",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"15381","fl1949","fl1949-2",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"25774","fl1949","fl1949-3",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"484","fl1949","fl1949-4",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"42574","fl1949","fl1949-5",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"50988","fl1949","fl1949-6",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"102176","fl1950","fl1950-1",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"102177","fl1950","fl1950-2",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"42575","fl1950","fl1950-3",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"15769","fl1950","fl1950-4",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"58388","fl1950","fl1950-5",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"564","fl1950","fl1950-6",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"12566","fl1950","fl1950-7",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"869","fl1951","fl1951-1",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"42982","fl1951","fl1951-2",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"57975","fl1951","fl1951-3",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"485","fl1951","fl1951-4",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"75166","fl1951","fl1951-5",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"24572","fl1951","fl1951-6",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6482","fl1951","fl1951-7",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"57976","fl1952","fl1952-1",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"63459","fl1952","fl1952-2",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"24180","fl1952","fl1952-3",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"49387","fl1952","fl1952-4",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"23775","fl1953","fl1953-1",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"15976","fl1953","fl1953-2",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"49771","fl1953","fl1953-3",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"42576","fl1953","fl1953-4",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"100564","fl1953","fl1953-5",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"23369","fl1953","fl1953-6",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"63980","fl1953","fl1953-7",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"76172","fl1954","fl1954-1",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"63369","fl1954","fl1954-2",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"43982","fl1954","fl1954-3",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"26149","fl1954","fl1954-4",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"24978","fl1954","fl1954-5",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"26150","fl1954","fl1954-6",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"83379","fl1955","fl1955-1",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"48963","fl1955","fl1955-2",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"50379","fl1955","fl1955-3",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"12173","fl1955","fl1955-4",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"101772","fl1956","fl1956-1",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"44566","fl1956","fl1956-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"25967","fl1956","fl1956-3",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"25561","fl1956","fl1956-4",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"44779","fl1956","fl1956-5",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"40977","fl1956","fl1956-6",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"49575","fl1957","fl1957-1",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"74564","fl1957","fl1957-2",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"102178","fl1957","fl1957-3",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"24777","fl1957","fl1957-4",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6769","fl1957","fl1957-5",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"32563","fl1957","fl1957-6",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"43771","fl1958","fl1958-1",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"49388","fl1958","fl1958-2",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"26364","fl1959","fl1959-1",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"75167","fl1959","fl1959-2",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"17383","fl1960","fl1960-1",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"25968","fl1960","fl1960-2",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"12174","fl1960","fl1960-3",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"101579","fl1960","fl1960-4",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"57765","fl1960","fl1960-5",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"63981","fl1960","fl1960-6",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"26365","fl1961","fl1961-1",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"5770","fl1961","fl1961-2",0,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"63982","fl1961","fl1961-3",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"377","fl1961","fl1961-4",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"83784","fl1961","fl1961-5",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"83580","fl1961","fl1961-6",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"17776","fl1962","fl1962-1",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"18394","fl1962","fl1962-2",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"43983","fl1962","fl1962-3",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"57977","fl1962","fl1962-4",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"75380","fl1963","fl1963-1",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"75168","fl1964","fl1964-1",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"18996","fl1964","fl1964-2",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"25562","fl1964","fl1964-3",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"49576","fl1964","fl1964-4",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"18576","fl1964","fl1964-5",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"101364","fl1964","fl1964-6",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"12881","fl1964","fl1964-7",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"18395","fl1965","fl1965-1",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"83965","fl1965","fl1965-2",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"76769","fl1965","fl1965-3",0,1,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"75766","fl1966","fl1966-1",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"18396","fl1966","fl1966-2",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"12765","fl1967","fl1967-1",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"75381","fl1967","fl1967-2",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"83785","fl1968","fl1968-1",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"58159","fl1968","fl1968-2",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"32176","fl1968","fl1968-3",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"75382","fl1969","fl1969-1",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"44780","fl1969","fl1969-2",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"23971","fl1969","fl1969-3",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"83786","fl1969","fl1969-4",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"24979","fl1969","fl1969-5",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"58160","fl1970","fl1970-1",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"12175","fl1970","fl1970-2",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"58101","fl1970","fl1970-3",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"75169","fl1970","fl1970-4",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"15770","fl1970","fl1970-5",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"76770","fl1970","fl1970-6",0,1,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6165","fl1970","fl1970-7",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"24778","fl1971","fl1971-1",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"19189","fl1971","fl1971-2",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"283","fl1971","fl1971-3",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"44181","fl1971","fl1971-4",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"7172","fl1971","fl1971-5",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"24181","fl1971","fl1971-6",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"50380","fl1971","fl1971-7",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"32564","fl1972","fl1972-1",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"100782","fl1972","fl1972-2",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"6166","fl1973","fl1973-1",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"43984","fl1973","fl1973-2",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"18577","fl1973","fl1973-3",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"23776","fl1973","fl1973-4",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"24573","fl1973","fl1973-5",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"100183","fl1974","fl1974-1",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"58161","fl1975","fl1975-1",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"24574","fl1975","fl1975-2",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"486","fl1975","fl1975-3",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"101580","fl1975","fl1975-4",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"18174","fl1976","fl1976-1",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"102372","fl1977","fl1977-1",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"18397","fl1977","fl1977-2",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"12882","fl1977","fl1977-3",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"40978","fl1977","fl1977-4",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"24182","fl1977","fl1977-5",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"870","fl1977","fl1977-6",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"23972","fl1978","fl1978-1",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"100565","fl1979","fl1979-1",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"49772","fl1980","fl1980-1",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"76570","fl1980","fl1980-2",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"101773","fl1980","fl1980-3",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"12176","fl1980","fl1980-4",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"102373","fl1980","fl1980-5",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"18398","fl1981","fl1981-1",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"17559","fl1981","fl1981-2",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"75966","fl1981","fl1981-3",0,1,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"18997","fl1981","fl1981-4",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"101581","fl1981","fl1981-5",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"6974","fl1981","fl1981-6",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7173","fl1981","fl1981-7",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"49389","fl1982","fl1982-1",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"24779","fl1982","fl1982-2",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"18399","fl1982","fl1982-3",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"32177","fl1982","fl1982-4",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"23370","fl1982","fl1982-5",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"284","fl1982","fl1982-6",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"50381","fl1983","fl1983-1",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"6884","fl1984","fl1984-1",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"19190","fl1984","fl1984-2",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"15977","fl1984","fl1984-3",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"44182","fl1984","fl1984-4",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"12883","fl1984","fl1984-5",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"17777","fl1984","fl1984-6",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"50575","fl1985","fl1985-1",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"48964","fl1985","fl1985-2",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"32374","fl1985","fl1985-3",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"49390","fl1985","fl1985-4",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"75383","fl1985","fl1985-5",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"76173","fl1985","fl1985-6",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"18998","fl1985","fl1985-7",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"32178","fl1986","fl1986-1",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"23973","fl1986","fl1986-2",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"43772","fl1986","fl1986-3",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"15382","fl1986","fl1986-4",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"83581","fl1987","fl1987-1",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"12884","fl1988","fl1988-1",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"6885","fl1988","fl1988-2",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"74565","fl1988","fl1988-3",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"75384","fl1988","fl1988-4",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"25563","fl1988","fl1988-5",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"74971","fl1988","fl1988-6",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"63370","fl1988","fl1988-7",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"6886","fl1989","fl1989-1",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"57978","fl1989","fl1989-2",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"32771","fl1989","fl1989-3",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"75767","fl1990","fl1990-1",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6887","fl1990","fl1990-2",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"19191","fl1990","fl1990-3",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"42577","fl1990","fl1990-4",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"102374","fl1991","fl1991-1",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"75170","fl1991","fl1991-2",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"49773","fl1991","fl1991-3",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"63371","fl1991","fl1991-4",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"101774","fl1992","fl1992-1",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"23371","fl1992","fl1992-2",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"63460","fl1992","fl1992-3",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"100968","fl1993","fl1993-1",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"799","fl1994","fl1994-1",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"57766","fl1995","fl1995-1",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"42983","fl1995","fl1995-2",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"23777","fl1995","fl1995-3",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"58079","fl1995","fl1995-4",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"871","fl1995","fl1995-5",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"6975","fl1995","fl1995-6",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"49391","fl1996","fl1996-1",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"6680","fl1996","fl1996-2",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
